order_id,order_date,region,category,product,quantity,price,discount,sales,profit
373,2023-05-26,North,Electronics,Tablet,4,15000,0,60000.0,13231.94
374,2023-04-28,East,Clothing,Jacket,5,3000,0,15000.0,4104.38
375,2024-12-10,East,Clothing,Jacket,4,3000,10,10800.0,1922.44
376,2024-05-14,North,Furniture,Chair,5,3000,5,14250.0,4269.96
377,2023-09-11,North,Electronics,Tablet,5,15000,0,75000.0,9083.62
378,2024-03-01,East,Clothing,Shirt,3,1000,5,2850.0,393.82
379,2023-02-18,West,Electronics,Laptop,5,50000,5,237500.0,28213.58
380,2024-09-29,West,Furniture,Table,2,7000,10,12600.0,3388.7
381,2023-07-01,North,Electronics,Phone,4,20000,15,68000.0,24438.78
382,2024-12-25,West,Clothing,Shirt,4,1000,5,3800.0,1198.31
383,2023-08-08,East,Clothing,Jacket,2,3000,5,5700.0,835.41
384,2023-08-16,North,Furniture,Chair,3,3000,15,7650.0,1637.79
385,2023-07-15,North,Clothing,Shirt,2,1000,0,2000.0,336.89
386,2024-11-02,East,Furniture,Sofa,3,20000,15,51000.0,18441.78
387,2024-10-27,South,Clothing,Shirt,4,1000,0,4000.0,1006.62
388,2023-05-11,North,Electronics,Phone,4,20000,20,64000.0,19105.35
389,2024-01-19,North,Clothing,Shirt,4,1000,0,4000.0,1380.38
390,2024-12-08,North,Electronics,Phone,2,20000,0,40000.0,5792.61
391,2024-10-25,North,Clothing,Shirt,7,1000,20,5600.0,1561.32
392,2024-08-20,East,Clothing,Shirt,1,1000,0,1000.0,216.13
393,2024-07-30,South,Furniture,Table,3,7000,20,16800.0,1953.68
394,2023-04-08,South,Electronics,Phone,4,20000,20,64000.0,15127.71
395,2024-07-24,West,Clothing,Jeans,2,2000,10,3600.0,1383.89
396,2023-02-01,West,Clothing,Shirt,5,1000,15,4250.0,1005.32
397,2024-01-11,East,Furniture,Table,5,7000,15,29750.0,4130.09
398,2024-11-10,North,Clothing,Shirt,2,1000,15,1700.0,286.27
399,2023-09-11,North,Clothing,Jeans,3,2000,15,5100.0,1215.79
400,2024-03-11,East,Clothing,Jeans,1,2000,10,1800.0,514.57
401,2024-05-18,East,Clothing,Shirt,4,1000,5,3800.0,1412.8
402,2023-03-13,North,Electronics,Laptop,1,50000,5,47500.0,16749.14
403,2024-01-22,East,Furniture,Table,5,7000,10,31500.0,4121.59
404,2023-08-08,North,Clothing,Jeans,3,2000,20,4800.0,977.82
405,2024-01-01,West,Clothing,Shirt,3,1000,0,3000.0,476.76
406,2023-05-09,West,Furniture,Sofa,6,20000,20,96000.0,17514.66
407,2024-07-24,South,Furniture,Table,4,7000,20,22400.0,8334.84
408,2024-01-17,South,Electronics,Phone,5,20000,10,90000.0,30939.88
409,2024-04-30,West,Electronics,Laptop,2,50000,10,90000.0,15491.27
410,2023-12-30,South,Electronics,Tablet,4,15000,0,60000.0,17559.63
411,2024-08-10,East,Furniture,Table,4,7000,5,26600.0,8690.17
412,2024-11-05,North,Furniture,Table,4,7000,5,26600.0,7863.43
413,2023-03-16,South,Clothing,Jeans,1,2000,0,2000.0,295.13
414,2023-10-16,East,Clothing,Jeans,6,2000,20,9600.0,3533.73
415,2024-03-29,East,Clothing,Jacket,1,3000,15,2550.0,846.21
416,2023-07-10,West,Clothing,Jacket,3,3000,15,7650.0,1071.64
417,2023-07-10,East,Clothing,Jeans,5,2000,10,9000.0,1539.48
418,2024-10-15,West,Electronics,Phone,4,20000,15,68000.0,22451.63
419,2023-07-26,West,Electronics,Tablet,2,15000,10,27000.0,3451.72
420,2024-03-18,East,Clothing,Jacket,3,3000,5,8550.0,2273.3
421,2024-05-15,West,Furniture,Table,3,7000,10,18900.0,2021.54
422,2023-10-08,West,Furniture,Sofa,2,20000,0,40000.0,12493.38
423,2023-10-02,South,Clothing,Jacket,1,3000,15,2550.0,1006.22
424,2023-03-14,East,Clothing,Jeans,3,2000,15,5100.0,771.03
425,2024-02-02,West,Clothing,Jacket,7,3000,20,16800.0,6233.47
426,2024-11-03,West,Furniture,Chair,4,3000,0,12000.0,1831.67
427,2023-11-30,North,Electronics,Tablet,1,15000,15,12750.0,4853.32
428,2024-09-13,North,Furniture,Chair,3,3000,20,7200.0,1163.71
429,2024-07-29,East,Furniture,Sofa,3,20000,20,48000.0,9712.92
430,2023-07-20,West,Electronics,Tablet,5,15000,0,75000.0,14942.99
431,2024-04-24,West,Electronics,Phone,2,20000,20,32000.0,8667.9
432,2024-06-10,East,Furniture,Table,1,7000,10,6300.0,833.13
433,2024-06-16,West,Electronics,Phone,3,20000,15,51000.0,8331.33
434,2023-12-14,East,Clothing,Jacket,4,3000,15,10200.0,2903.4
435,2024-05-06,South,Electronics,Tablet,2,15000,5,28500.0,7356.73
436,2023-03-28,West,Electronics,Laptop,1,50000,5,47500.0,13843.59
437,2024-10-09,East,Furniture,Table,3,7000,15,17850.0,4625.07
438,2024-02-28,North,Electronics,Laptop,5,50000,20,200000.0,67580.45
439,2023-02-18,South,Electronics,Laptop,1,50000,10,45000.0,6607.02
440,2023-12-07,East,Electronics,Phone,5,20000,0,100000.0,33444.7
441,2024-01-17,South,Furniture,Sofa,1,20000,0,20000.0,3099.91
442,2024-07-24,North,Electronics,Laptop,3,50000,20,120000.0,22718.68
443,2023-05-07,North,Clothing,Jacket,5,3000,0,15000.0,4245.57
444,2023-04-19,North,Clothing,Shirt,6,1000,20,4800.0,1492.71
445,2023-09-07,West,Furniture,Sofa,5,20000,0,100000.0,20907.96
446,2024-03-06,North,Clothing,Jeans,1,2000,15,1700.0,329.84
447,2024-09-30,North,Furniture,Table,4,7000,5,26600.0,9903.57
448,2023-11-28,North,Clothing,Shirt,2,1000,10,1800.0,528.42
449,2023-04-15,East,Clothing,Jeans,2,2000,5,3800.0,507.64
450,2023-07-29,South,Electronics,Phone,3,20000,0,60000.0,12973.68
451,2024-09-20,East,Clothing,Jeans,4,2000,20,6400.0,968.29
452,2023-09-25,North,Furniture,Table,3,7000,10,18900.0,4804.38
453,2023-12-23,South,Electronics,Tablet,5,15000,0,75000.0,25138.84
454,2024-05-19,West,Electronics,Tablet,6,15000,20,72000.0,10400.23
455,2023-03-14,East,Clothing,Shirt,5,1000,5,4750.0,1058.84
456,2023-06-05,East,Furniture,Sofa,4,20000,0,80000.0,21656.35
457,2023-04-28,East,Clothing,Jeans,4,2000,15,6800.0,1315.65
458,2024-10-29,West,Clothing,Jeans,5,2000,15,8500.0,3285.81
459,2023-05-28,East,Electronics,Laptop,5,50000,20,200000.0,41250.66
460,2024-04-23,East,Clothing,Jacket,3,3000,10,8100.0,2483.74
461,2024-11-18,West,Furniture,Chair,4,3000,15,10200.0,2367.35
462,2024-03-09,North,Clothing,Shirt,5,1000,10,4500.0,1081.92
463,2024-03-05,East,Electronics,Phone,3,20000,10,54000.0,19007.6
464,2023-05-05,East,Furniture,Table,5,7000,5,33250.0,4321.67
465,2023-05-04,South,Electronics,Laptop,5,50000,10,225000.0,30032.75
466,2023-03-18,North,Furniture,Chair,3,3000,15,7650.0,2989.0
467,2024-05-03,North,Furniture,Chair,3,3000,20,7200.0,2516.39
468,2024-07-07,East,Electronics,Tablet,3,15000,20,36000.0,12486.55
469,2024-06-16,East,Electronics,Phone,4,20000,10,72000.0,16753.49
470,2023-10-07,West,Clothing,Shirt,5,1000,10,4500.0,1596.8
471,2024-03-10,West,Furniture,Sofa,5,20000,0,100000.0,17962.66
472,2024-10-25,North,Furniture,Table,2,7000,10,12600.0,4279.04
473,2024-09-04,North,Electronics,Laptop,4,50000,10,180000.0,64851.89
474,2023-09-24,South,Clothing,Shirt,5,1000,15,4250.0,1651.57
475,2024-04-20,East,Furniture,Sofa,5,20000,0,100000.0,19577.32
476,2024-06-07,South,Electronics,Phone,1,20000,10,18000.0,4701.55
477,2023-08-16,East,Furniture,Sofa,3,20000,0,60000.0,13871.19
478,2024-12-15,East,Clothing,Jacket,1,3000,10,2700.0,612.4
479,2023-03-23,South,Clothing,Shirt,4,1000,10,3600.0,789.71
480,2023-06-12,North,Clothing,Jacket,1,3000,15,2550.0,1017.58
481,2023-05-27,North,Electronics,Laptop,3,50000,10,135000.0,52753.0
482,2023-10-14,North,Clothing,Jeans,4,2000,20,6400.0,1172.4
483,2023-11-16,South,Furniture,Table,5,7000,15,29750.0,4720.4
484,2023-10-30,North,Clothing,Jeans,3,2000,10,5400.0,1834.95
485,2023-11-23,West,Furniture,Chair,3,3000,0,9000.0,2677.19
486,2024-07-02,East,Electronics,Laptop,7,50000,20,280000.0,56682.6
487,2024-06-30,West,Clothing,Shirt,2,1000,0,2000.0,366.11
488,2023-12-24,East,Furniture,Table,3,7000,10,18900.0,4446.43
489,2023-10-17,North,Furniture,Chair,6,3000,20,14400.0,3502.47
490,2023-06-11,East,Furniture,Chair,2,3000,15,5100.0,958.16
491,2023-01-13,South,Furniture,Table,4,7000,5,26600.0,8397.58
492,2024-07-20,West,Clothing,Jeans,4,2000,20,6400.0,1645.24
493,2024-10-31,North,Electronics,Laptop,6,50000,20,240000.0,80546.78
494,2024-12-26,North,Clothing,Shirt,1,1000,5,950.0,213.03
495,2023-06-27,South,Furniture,Table,4,7000,15,23800.0,7355.19
496,2024-12-03,South,Clothing,Jeans,5,2000,20,8000.0,1339.17
497,2023-10-17,East,Furniture,Sofa,2,20000,5,38000.0,6972.37
498,2024-03-16,East,Electronics,Laptop,1,50000,5,47500.0,7842.01
499,2023-07-28,South,Furniture,Table,2,7000,0,14000.0,4170.44
500,2024-10-12,West,Electronics,Laptop,1,50000,0,50000.0,18051.05
501,2024-03-03,South,Electronics,Tablet,4,15000,15,51000.0,6519.84
502,2023-06-26,East,Clothing,Shirt,4,1000,10,3600.0,1343.57
503,2024-12-29,South,Furniture,Sofa,3,20000,20,48000.0,6592.64
504,2024-06-06,West,Electronics,Laptop,1,50000,15,42500.0,8042.61
505,2024-12-23,North,Furniture,Chair,6,3000,20,14400.0,5307.23
506,2024-07-06,West,Furniture,Sofa,3,20000,5,57000.0,11951.35
507,2024-03-30,West,Clothing,Shirt,3,1000,20,2400.0,562.51
508,2024-10-10,West,Clothing,Jeans,1,2000,10,1800.0,325.53
509,2024-09-12,West,Furniture,Chair,7,3000,20,16800.0,4730.54
510,2023-01-28,East,Clothing,Jeans,4,2000,15,6800.0,1913.93
511,2023-12-22,North,Furniture,Table,5,7000,15,29750.0,11516.16
512,2023-04-28,North,Electronics,Laptop,4,50000,20,160000.0,59206.39
513,2024-11-07,North,Furniture,Table,2,7000,0,14000.0,5077.65
514,2024-01-22,North,Furniture,Sofa,1,20000,15,17000.0,3764.83
515,2024-01-13,North,Electronics,Tablet,4,15000,5,57000.0,11214.03
516,2023-04-14,North,Clothing,Jacket,4,3000,5,11400.0,1628.62
517,2024-11-29,South,Furniture,Chair,1,3000,5,2850.0,984.61
518,2023-02-02,North,Clothing,Shirt,2,1000,15,1700.0,352.65
519,2024-10-08,West,Clothing,Shirt,4,1000,10,3600.0,1414.52
520,2024-12-29,East,Clothing,Shirt,5,1000,10,4500.0,1391.06
521,2023-06-06,North,Clothing,Shirt,2,1000,5,1900.0,484.08
522,2023-08-06,West,Clothing,Jacket,4,3000,5,11400.0,1173.49
523,2024-08-30,West,Clothing,Shirt,4,1000,5,3800.0,785.17
524,2024-07-24,North,Furniture,Chair,2,3000,15,5100.0,1091.81
525,2024-01-29,North,Electronics,Phone,4,20000,20,64000.0,22778.32
526,2024-02-16,East,Electronics,Tablet,3,15000,10,40500.0,6360.2
527,2024-03-13,West,Clothing,Jeans,4,2000,0,8000.0,1063.66
528,2023-01-05,South,Electronics,Phone,4,20000,15,68000.0,22502.88
529,2024-02-26,South,Furniture,Chair,3,3000,5,8550.0,2799.54
530,2024-07-11,North,Electronics,Phone,5,20000,5,95000.0,22414.5
531,2023-01-03,East,Furniture,Chair,5,3000,15,12750.0,1666.39
532,2023-11-27,West,Electronics,Laptop,5,50000,5,237500.0,34167.82
533,2024-08-02,West,Furniture,Chair,3,3000,15,7650.0,776.89
534,2023-11-28,South,Clothing,Jeans,4,2000,20,6400.0,794.78
535,2023-06-03,South,Clothing,Jacket,4,3000,15,10200.0,1654.66
536,2023-09-30,South,Clothing,Shirt,3,1000,10,2700.0,657.62
537,2024-06-03,East,Furniture,Table,5,7000,5,33250.0,8542.92
538,2024-03-02,North,Clothing,Jeans,1,2000,10,1800.0,201.51
539,2023-03-27,North,Furniture,Table,4,7000,0,28000.0,4182.57
540,2023-06-20,East,Electronics,Phone,5,20000,5,95000.0,28832.41
541,2024-08-25,West,Furniture,Sofa,5,20000,10,90000.0,35212.42
542,2023-01-10,North,Clothing,Shirt,4,1000,0,4000.0,1415.43
543,2024-05-13,South,Clothing,Jacket,1,3000,0,3000.0,515.09
544,2024-02-08,West,Electronics,Tablet,5,15000,10,67500.0,25831.52
545,2024-12-18,South,Clothing,Jacket,1,3000,5,2850.0,291.46
546,2023-03-23,East,Electronics,Laptop,4,50000,0,200000.0,65576.07
547,2024-02-08,North,Furniture,Table,4,7000,5,26600.0,3938.27
548,2023-07-12,North,Electronics,Laptop,1,50000,5,47500.0,9316.41
549,2024-12-09,West,Electronics,Laptop,3,50000,10,135000.0,36686.18
550,2023-04-19,East,Furniture,Sofa,4,20000,5,76000.0,10049.67
551,2023-03-25,West,Electronics,Phone,2,20000,15,34000.0,11514.5
552,2024-09-06,West,Electronics,Tablet,4,15000,0,60000.0,17441.62
553,2024-02-25,East,Furniture,Sofa,1,20000,10,18000.0,6686.71
554,2023-06-13,North,Clothing,Jacket,4,3000,20,9600.0,2824.5
555,2024-03-08,North,Clothing,Jeans,5,2000,15,8500.0,2315.67
556,2023-06-30,South,Electronics,Tablet,1,15000,0,15000.0,3343.06
557,2024-10-11,North,Furniture,Table,7,7000,20,39200.0,12970.3
558,2023-02-07,East,Clothing,Jeans,3,2000,15,5100.0,904.9
559,2023-11-02,East,Electronics,Laptop,5,50000,0,250000.0,81038.98
560,2024-01-17,North,Clothing,Jeans,3,2000,15,5100.0,533.17
561,2024-10-22,South,Furniture,Chair,1,3000,10,2700.0,744.28
562,2024-03-18,West,Furniture,Table,2,7000,0,14000.0,4470.84
563,2024-07-13,North,Furniture,Table,4,7000,0,28000.0,10108.49
564,2023-07-10,North,Electronics,Phone,1,20000,10,18000.0,5205.88
565,2023-07-13,West,Electronics,Tablet,3,15000,0,45000.0,16352.59
566,2024-09-29,North,Furniture,Sofa,1,20000,0,20000.0,7814.85
567,2023-05-21,North,Electronics,Laptop,4,50000,15,170000.0,59976.36
568,2023-03-17,North,Electronics,Tablet,5,15000,0,75000.0,22980.36
569,2024-06-27,West,Furniture,Sofa,4,20000,5,76000.0,30033.79
570,2023-03-19,West,Clothing,Jacket,2,3000,0,6000.0,653.54
571,2024-12-28,West,Electronics,Tablet,4,15000,20,48000.0,9030.82
572,2023-12-05,West,Electronics,Laptop,5,50000,0,250000.0,76837.42
573,2024-04-27,West,Furniture,Chair,3,3000,15,7650.0,2539.66
574,2024-10-21,North,Clothing,Jeans,4,2000,15,6800.0,2128.31
575,2024-06-02,North,Furniture,Sofa,3,20000,5,57000.0,8558.6
576,2024-05-14,South,Clothing,Jacket,4,3000,0,12000.0,2824.11
577,2023-10-10,East,Furniture,Chair,4,3000,0,12000.0,1434.02
578,2023-03-10,West,Electronics,Laptop,3,50000,0,150000.0,47140.88
579,2023-07-16,South,Electronics,Tablet,3,15000,5,42750.0,14465.73
580,2023-03-25,North,Clothing,Shirt,5,1000,20,4000.0,411.57
581,2023-12-27,South,Furniture,Sofa,1,20000,5,19000.0,5034.34
582,2024-06-01,South,Furniture,Chair,4,3000,20,9600.0,2677.63
583,2024-04-12,South,Electronics,Phone,1,20000,0,20000.0,5920.85
584,2023-04-08,East,Clothing,Jacket,1,3000,10,2700.0,862.49
585,2023-06-03,South,Furniture,Table,3,7000,10,18900.0,7131.44
586,2023-05-28,North,Furniture,Sofa,4,20000,10,72000.0,15329.19
587,2023-11-05,South,Clothing,Jeans,2,2000,10,3600.0,1036.88
588,2024-04-25,North,Clothing,Jeans,1,2000,10,1800.0,573.61
589,2023-03-06,West,Furniture,Chair,3,3000,5,8550.0,2268.1
590,2024-10-23,East,Electronics,Tablet,4,15000,20,48000.0,8078.87
591,2023-10-11,North,Furniture,Table,1,7000,0,7000.0,1990.21
592,2023-06-13,North,Clothing,Shirt,3,1000,0,3000.0,1001.56
593,2024-09-09,South,Electronics,Laptop,1,50000,5,47500.0,18881.44
594,2024-05-21,East,Furniture,Table,5,7000,0,35000.0,9442.78
595,2023-03-14,East,Clothing,Shirt,3,1000,5,2850.0,288.2
596,2023-02-10,North,Electronics,Tablet,2,15000,5,28500.0,5294.85
597,2023-05-31,North,Clothing,Shirt,4,1000,0,4000.0,1342.71
598,2023-10-23,West,Electronics,Tablet,5,15000,20,60000.0,10810.8
599,2024-06-11,East,Furniture,Chair,2,3000,5,5700.0,766.71
600,2024-03-18,West,Clothing,Jacket,5,3000,10,13500.0,2902.03
601,2024-08-25,West,Electronics,Tablet,3,15000,5,42750.0,11617.37
602,2023-10-22,East,Electronics,Phone,1,20000,15,17000.0,4920.91
603,2024-07-21,North,Furniture,Chair,5,3000,20,12000.0,2531.11
604,2024-11-10,West,Clothing,Jacket,4,3000,5,11400.0,2339.32
605,2024-06-13,West,Electronics,Tablet,2,15000,10,27000.0,5949.35
606,2023-05-15,West,Electronics,Phone,5,20000,10,90000.0,22740.42
607,2023-01-03,East,Clothing,Shirt,2,1000,0,2000.0,643.86
608,2024-10-06,West,Furniture,Chair,1,3000,5,2850.0,334.14
609,2024-09-12,East,Furniture,Sofa,4,20000,10,72000.0,26414.67
610,2023-05-20,West,Electronics,Laptop,4,50000,10,180000.0,44189.69
611,2023-03-02,North,Clothing,Shirt,2,1000,15,1700.0,234.96
612,2024-06-27,South,Electronics,Tablet,5,15000,15,63750.0,13408.86
613,2023-04-07,South,Electronics,Phone,2,20000,20,32000.0,9029.78
614,2023-02-08,East,Clothing,Shirt,3,1000,20,2400.0,323.25
615,2024-12-26,South,Clothing,Jacket,2,3000,20,4800.0,949.95
616,2024-05-09,West,Electronics,Phone,5,20000,0,100000.0,17781.22
617,2024-10-07,North,Electronics,Phone,4,20000,5,76000.0,23633.26
618,2024-12-21,South,Furniture,Chair,3,3000,5,8550.0,1158.54
619,2023-04-25,East,Furniture,Table,4,7000,5,26600.0,6496.59
620,2023-09-04,East,Clothing,Jeans,3,2000,15,5100.0,1164.97
621,2023-06-24,North,Clothing,Shirt,1,1000,0,1000.0,237.73
622,2024-03-24,South,Furniture,Sofa,5,20000,5,95000.0,28664.76
623,2023-04-03,North,Electronics,Phone,5,20000,0,100000.0,25128.89
624,2024-10-01,East,Electronics,Laptop,2,50000,0,100000.0,33812.44
625,2024-03-26,North,Electronics,Phone,2,20000,0,40000.0,4582.7
626,2024-06-12,South,Electronics,Laptop,3,50000,0,150000.0,29703.91
627,2024-09-20,North,Clothing,Jacket,3,3000,5,8550.0,2770.36
628,2023-03-14,West,Electronics,Phone,2,20000,20,32000.0,4407.96
629,2024-09-21,West,Electronics,Tablet,2,15000,20,24000.0,3691.69
630,2023-05-19,East,Electronics,Laptop,5,50000,0,250000.0,39734.68
631,2024-10-09,West,Clothing,Jeans,4,2000,0,8000.0,1416.6
632,2024-11-15,North,Clothing,Shirt,2,1000,5,1900.0,467.38
633,2023-08-09,West,Furniture,Sofa,3,20000,5,57000.0,17308.13
634,2023-07-25,South,Clothing,Jacket,3,3000,15,7650.0,1994.57
635,2024-09-10,East,Clothing,Jeans,3,2000,10,5400.0,813.18
636,2024-11-01,West,Electronics,Laptop,4,50000,5,190000.0,31949.85
637,2023-05-16,West,Clothing,Shirt,1,1000,5,950.0,223.81
638,2024-04-24,East,Electronics,Phone,2,20000,15,34000.0,12168.69
639,2023-02-13,West,Electronics,Tablet,5,15000,10,67500.0,23559.91
640,2024-03-17,West,Electronics,Tablet,1,15000,10,13500.0,3645.69
641,2024-04-14,North,Furniture,Table,2,7000,15,11900.0,3068.1
642,2024-06-11,South,Electronics,Tablet,3,15000,0,45000.0,14739.74
643,2024-12-16,South,Clothing,Jeans,2,2000,15,3400.0,599.33
644,2023-06-27,South,Electronics,Phone,4,20000,10,72000.0,11048.45
645,2024-01-04,West,Furniture,Table,1,7000,10,6300.0,745.16
646,2024-11-15,North,Furniture,Chair,6,3000,20,14400.0,4557.06
647,2024-08-08,South,Clothing,Jacket,5,3000,15,12750.0,3334.67
648,2023-12-06,West,Clothing,Jeans,4,2000,20,6400.0,1852.77
649,2024-06-17,East,Electronics,Laptop,7,50000,20,280000.0,91554.68
650,2024-11-18,South,Electronics,Phone,1,20000,10,18000.0,4423.31
651,2023-04-14,East,Clothing,Shirt,5,1000,5,4750.0,696.06
652,2024-07-03,South,Clothing,Shirt,3,1000,15,2550.0,329.13
653,2024-04-24,East,Electronics,Tablet,5,15000,5,71250.0,28377.77
654,2024-10-16,East,Clothing,Jacket,6,3000,20,14400.0,1607.79
655,2024-05-13,North,Clothing,Jacket,3,3000,15,7650.0,1558.29
656,2024-02-19,South,Clothing,Jeans,2,2000,0,4000.0,685.24
657,2023-08-23,West,Clothing,Jacket,2,3000,10,5400.0,639.77
658,2023-05-18,North,Electronics,Laptop,3,50000,0,150000.0,56880.23
659,2024-11-13,East,Electronics,Tablet,2,15000,5,28500.0,10216.38
660,2024-10-12,East,Electronics,Tablet,2,15000,15,25500.0,6163.27
661,2024-10-22,East,Clothing,Shirt,4,1000,5,3800.0,779.56
662,2024-11-08,West,Electronics,Phone,1,20000,10,18000.0,2074.32
663,2024-07-20,East,Electronics,Phone,2,20000,10,36000.0,12592.54
664,2024-07-24,North,Electronics,Tablet,1,15000,0,15000.0,5685.9
665,2023-03-05,North,Furniture,Sofa,4,20000,0,80000.0,27695.46
666,2024-12-21,South,Furniture,Table,5,7000,5,33250.0,13109.03
667,2023-02-12,East,Electronics,Tablet,4,15000,15,51000.0,5697.92
668,2023-01-13,South,Clothing,Jeans,5,2000,5,9500.0,2168.07
669,2024-03-13,West,Furniture,Table,2,7000,10,12600.0,2799.06
670,2023-01-08,West,Clothing,Jeans,5,2000,5,9500.0,3558.99
671,2024-06-02,South,Clothing,Jeans,5,2000,10,9000.0,1207.55
672,2023-03-29,East,Clothing,Shirt,1,1000,10,900.0,305.85
673,2023-08-11,North,Electronics,Phone,3,20000,20,48000.0,17357.71
674,2023-09-25,East,Clothing,Shirt,1,1000,0,1000.0,144.24
675,2024-05-08,East,Furniture,Chair,3,3000,5,8550.0,3237.8
676,2023-10-03,East,Furniture,Table,2,7000,5,13300.0,5021.46
677,2024-09-29,West,Clothing,Shirt,1,1000,15,850.0,269.02
678,2023-04-03,West,Clothing,Jeans,4,2000,5,7600.0,2455.26
679,2023-02-05,North,Electronics,Laptop,5,50000,5,237500.0,37357.07
680,2023-06-15,West,Clothing,Jeans,2,2000,10,3600.0,831.52
681,2024-04-30,West,Furniture,Chair,2,3000,10,5400.0,2154.91
682,2023-03-06,North,Furniture,Sofa,2,20000,0,40000.0,7417.76
683,2023-03-30,North,Electronics,Phone,2,20000,10,36000.0,3688.85
684,2023-09-28,South,Electronics,Tablet,5,15000,0,75000.0,12783.89
685,2023-03-23,North,Furniture,Sofa,5,20000,0,100000.0,25222.93
686,2023-11-23,West,Furniture,Sofa,1,20000,10,18000.0,2881.52
687,2023-07-06,West,Clothing,Jacket,2,3000,20,4800.0,549.92
688,2024-08-11,East,Electronics,Phone,1,20000,15,17000.0,4302.92
689,2024-07-04,West,Clothing,Jeans,3,2000,20,4800.0,1517.64
690,2023-08-08,West,Clothing,Jeans,5,2000,10,9000.0,3009.48
691,2024-12-20,South,Electronics,Phone,5,20000,0,100000.0,16430.71
692,2024-11-29,East,Clothing,Jeans,4,2000,0,8000.0,1449.29
693,2024-12-02,North,Electronics,Tablet,4,15000,0,60000.0,23545.73
694,2024-08-18,North,Clothing,Jeans,5,2000,20,8000.0,1110.39
695,2024-05-14,West,Furniture,Chair,5,3000,0,15000.0,5315.78
696,2023-09-30,East,Electronics,Laptop,2,50000,5,95000.0,10967.67
697,2023-11-11,West,Clothing,Jeans,2,2000,10,3600.0,802.86
698,2024-04-17,West,Electronics,Laptop,5,50000,5,237500.0,40819.77
699,2023-01-13,South,Clothing,Shirt,4,1000,20,3200.0,485.55
700,2024-08-28,North,Electronics,Tablet,5,15000,0,75000.0,18511.93
701,2024-12-14,West,Clothing,Shirt,5,1000,20,4000.0,848.41
702,2023-11-04,North,Furniture,Chair,1,3000,0,3000.0,483.59
703,2023-09-22,West,Clothing,Jeans,4,2000,0,8000.0,1343.89
704,2023-03-13,West,Electronics,Laptop,3,50000,15,127500.0,36474.5
705,2023-05-19,East,Furniture,Table,3,7000,0,21000.0,7072.08
